"name","value"
"tx","-1.5686206817626953"
"ty","3.0226099491119385"
"tz","-1.2726430892944336"
"rx","53.68389129638672"
"ry","16.917709350585938"
"rz","-1.4370313882827759"
"sx","0.9999996423721313"
"sy","0.9999996423721313"
"sz","0.9999995827674866"
"tx","1.8462039232254028"
"ty","3.0240719318389893"
"tz","-1.2842540740966797"
"rx","52.876243591308594"
"ry","-20.261981964111328"
"rz","-2.064458131790161"
"sx","0.9999997019767761"
"sy","1.0"
"sz","1.0"
